vessel_id,vessel_type,vessel_name,dwt,displacement,length_pp,beam,mcr_kw,speed_knots,draft_ratio,wave_height_m,wind_speed_kmh,wind_angle_deg,calm_power_kw,wave_power_kw,wind_power_kw,total_power_kw,engine_load_pct,sfoc_g_kwh,fuel_burn_mt_per_day,corridor
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,13.76,0.89,0.7,16.39,155.5,18657.9,4.6,-4.3,14700.0,105.0,191.35,67.508,JNPT Mumbai Approaches
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,13.75,0.929,2.6,33.01,42.6,23733.1,322.2,22.1,18900.0,105.0,188.39,85.455,Eastern Mediterranean
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,17.5,0.835,1.27,25.77,68.0,64582.7,122.5,8.7,60900.0,105.0,179.19,261.907,Bay of Biscay
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,16.38,0.692,0.61,13.69,152.6,45942.5,11.0,-7.1,23100.0,105.0,184.02,102.023,JNPT Mumbai Approaches
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,17.38,0.775,2.14,31.63,105.4,44183.7,161.0,-7.3,18900.0,105.0,188.05,85.299,Central Arabian Sea
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,13.08,0.762,0.41,4.47,121.6,24381.7,5.9,-0.4,23100.0,105.0,194.92,108.064,Western Mediterranean
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,12.79,0.78,1.2,21.25,137.2,17629.4,24.9,-9.1,17645.1,98.03,182.6,77.326,Strait of Gibraltar
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,16.29,0.708,1.06,16.94,106.0,27977.3,23.3,-1.4,14700.0,105.0,189.92,67.004,Gulf of Oman
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.75,0.809,1.32,22.53,124.0,27512.3,40.9,-7.8,18900.0,105.0,189.27,85.854,Strait of Gibraltar
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,16.75,0.864,0.35,6.33,89.5,54192.5,7.7,0.0,23100.0,105.0,183.76,101.878,Malacca Strait Central
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,14.93,0.911,0.55,15.34,33.9,24069.6,10.2,3.5,14700.0,105.0,190.94,67.365,Ras Tanura Terminal
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,15.24,0.869,0.58,18.0,88.5,54825.6,32.7,0.6,33600.0,105.0,191.06,154.073,JNPT Mumbai Approaches
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,21.96,0.964,1.45,30.51,57.0,136685.0,215.7,17.7,60900.0,105.0,187.31,273.768,Cape Comorin
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,16.16,0.829,0.42,6.82,47.0,63923.5,26.0,2.3,33600.0,105.0,184.9,149.1,Malacca Strait Central
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,19.11,0.939,0.38,9.22,174.9,88877.1,3.9,-2.9,60900.0,105.0,181.66,265.513,Singapore Strait
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,13.21,0.706,0.95,21.76,102.3,18647.2,25.3,-2.8,18669.6,103.72,185.52,83.125,Laccadive Sea / Arabian Basin
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,15.72,0.895,0.33,8.09,12.8,61029.2,17.3,4.6,33600.0,105.0,182.44,147.124,Northern Red Sea
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.92,0.7,0.73,18.3,108.4,13646.7,12.3,-2.9,13656.1,75.87,168.63,55.267,Laccadive Sea / Arabian Basin
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,11.32,0.86,1.21,31.29,164.2,16696.7,26.9,-40.2,16683.4,75.83,171.05,68.488,Strait of Gibraltar
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,11.47,0.944,0.41,9.44,152.6,24270.5,5.9,-5.7,24270.7,75.85,170.65,99.402,Northern Red Sea
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.98,0.652,1.38,24.4,171.0,13446.8,22.4,-16.2,13453.1,74.74,168.83,54.509,Rotterdam Approaches
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,14.01,0.974,3.23,63.79,56.2,20565.4,294.2,40.2,14700.0,105.0,191.68,67.625,English Channel East
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,16.81,0.667,1.99,25.72,144.1,29980.9,51.6,-9.5,14700.0,105.0,190.17,67.091,Suez Canal Transit
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,15.85,0.726,0.61,14.1,11.2,45140.3,32.9,6.8,45180.0,77.9,165.53,179.491,JNPT Mumbai Approaches
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,12.75,0.897,4.41,62.72,95.5,14880.2,352.9,-6.7,14700.0,105.0,191.68,67.625,English Channel East
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.1,0.945,0.56,12.55,156.9,12598.0,3.8,-4.0,12597.8,69.99,170.15,51.445,Ras Tanura Terminal
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,12.87,0.774,0.45,10.03,11.4,23399.2,15.7,4.2,23100.0,105.0,189.02,104.794,Singapore Strait
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,16.0,0.983,1.02,26.25,43.0,67231.0,153.9,36.1,33600.0,105.0,186.69,150.544,Bay of Biscay
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,16.08,0.737,2.04,37.75,64.5,27355.4,127.3,10.9,14700.0,105.0,191.83,67.677,Suez Canal Transit
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,13.55,0.838,1.03,19.66,86.8,28274.1,57.1,0.9,23100.0,105.0,187.64,104.027,Bay of Biscay
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,14.15,0.983,1.94,34.41,23.0,34770.0,316.5,46.5,23100.0,105.0,186.85,103.589,Sri Lanka Dondra Head
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,19.22,0.678,0.42,12.04,174.8,78312.9,4.8,-5.0,60900.0,105.0,186.88,273.146,Cape Finisterre Atlantic
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,12.38,0.696,0.91,15.9,55.2,15239.3,33.5,4.0,15276.8,84.87,171.98,63.056,Taiwan Strait
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,16.79,0.975,3.68,37.99,48.4,61454.0,1118.2,33.4,60900.0,105.0,187.02,273.355,South China Sea
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,13.94,0.912,0.67,19.1,120.4,42866.0,28.1,-13.2,33600.0,105.0,181.2,146.118,Taiwan Strait
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,15.18,0.681,0.55,16.01,157.9,48668.8,12.8,-17.0,33600.0,105.0,183.89,148.292,Cape Finisterre Atlantic
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,12.63,0.805,2.54,53.01,33.2,17210.6,295.2,64.9,17570.7,97.62,183.33,77.312,South China Sea
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,15.25,0.873,3.26,53.62,40.9,54984.6,1499.6,155.5,33600.0,105.0,182.94,147.524,South China Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,13.24,0.674,0.52,16.52,161.3,14734.8,2.3,-4.6,14700.0,105.0,188.33,66.444,Ras Tanura Terminal
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,16.21,0.889,2.52,44.47,61.3,66673.1,845.6,68.0,33600.0,105.0,184.67,148.921,Bab-el-Mandeb Strait
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,10.65,0.727,1.11,30.18,20.2,12913.1,78.6,36.5,13028.2,59.22,175.93,55.01,Gulf of Suez
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,16.19,0.853,1.2,31.56,8.1,37239.9,89.5,27.2,18900.0,105.0,192.77,87.438,Gulf of Suez
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,16.5,0.685,0.55,15.68,54.1,62645.0,43.0,10.3,33600.0,105.0,187.78,151.425,Cape Finisterre Atlantic
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,15.06,0.909,0.49,11.16,144.6,30891.6,4.5,-2.8,18900.0,105.0,187.72,85.148,Singapore Strait
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,15.06,0.7,0.91,18.38,78.8,38178.6,49.1,2.3,38229.9,65.91,173.62,159.303,Taiwan Strait
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,17.15,0.769,4.11,57.11,19.4,55152.7,1746.7,131.4,23100.0,105.0,188.79,104.668,English Channel East
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.57,0.814,2.02,37.55,88.8,13314.1,115.0,0.8,13430.0,74.61,169.53,54.641,Suez Canal Transit
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,16.72,0.894,0.55,11.78,143.3,58114.6,9.2,-3.9,58119.9,100.21,175.13,244.282,Cape Finisterre Atlantic
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,10.61,0.751,2.17,40.26,169.9,7922.9,30.8,-28.3,7925.3,56.61,182.52,34.716,Eastern Mediterranean
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.32,0.981,0.51,2.6,140.8,13627.7,3.8,-0.1,13631.4,75.73,170.43,55.757,Malta Channel
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,12.52,0.869,0.35,12.91,149.1,13883.9,1.1,-2.5,13882.5,99.16,181.99,60.636,Strait of Hormuz
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,16.32,0.825,2.03,33.91,105.8,37538.8,135.3,-8.7,18900.0,105.0,194.45,88.204,Suez Canal Transit
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.05,0.775,0.88,21.45,173.4,11335.1,8.2,-12.6,11330.8,62.95,181.35,49.317,Laccadive Sea / Arabian Basin
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,13.64,0.75,0.47,3.06,9.0,29146.1,16.7,0.3,29163.1,50.28,188.2,131.725,Malta Channel
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,12.67,0.672,0.34,8.52,32.0,12887.6,3.3,1.1,12892.0,92.09,175.23,54.218,Northern Red Sea
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,11.72,0.823,0.47,6.76,108.2,18125.7,8.1,-0.6,18133.2,82.42,172.27,74.972,Malacca Strait Central
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,12.1,0.823,1.08,15.44,10.1,12229.5,33.9,4.2,12267.6,87.63,176.07,51.839,Gulf of Oman
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,14.71,0.811,0.45,4.25,54.1,37881.3,14.5,0.4,37896.2,65.34,166.71,151.623,Western Mediterranean
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,15.98,0.778,0.48,13.15,145.3,34377.8,4.6,-3.9,18900.0,105.0,191.95,87.068,Cape Finisterre Atlantic
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,21.8,0.67,2.45,40.83,6.5,113663.0,734.5,57.6,60900.0,105.0,183.74,268.552,Central Arabian Sea
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,17.02,0.884,1.41,28.68,89.5,44013.6,81.5,0.2,18900.0,105.0,186.63,84.657,Bay of Biscay
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,20.43,0.908,0.44,4.88,86.6,106798.9,14.2,0.0,60900.0,105.0,182.49,266.734,Shanghai Wusong
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,16.72,0.95,1.85,26.25,177.3,59881.7,80.4,-23.9,59938.1,103.34,182.17,262.053,Cape Comorin
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,16.81,0.873,0.44,7.63,42.3,42127.6,11.2,1.2,18900.0,105.0,191.19,86.725,Southern Red Sea
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,11.84,0.727,0.47,12.7,62.2,17747.8,12.9,3.2,17763.9,80.75,168.1,71.668,Ras Tanura Terminal
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,14.58,0.865,0.73,14.74,165.2,21888.1,4.9,-3.7,14700.0,105.0,193.87,68.396,Gulf of Oman
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,15.07,0.715,0.5,4.09,69.6,36299.4,17.6,0.2,23100.0,105.0,189.24,104.916,Western Mediterranean
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,12.65,0.921,0.73,15.35,166.9,14731.9,4.2,-4.1,14700.0,105.0,189.42,66.826,Ras Tanura Terminal
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,11.56,0.713,0.47,6.02,28.1,16373.6,14.8,1.4,16389.8,74.5,170.0,66.871,Shanghai Wusong
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,21.26,0.757,0.37,6.9,153.6,110841.2,4.7,-1.5,60900.0,105.0,179.06,261.717,Malacca Strait Central
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,11.39,0.982,0.45,9.7,151.1,24230.2,6.9,-5.9,24231.2,75.72,168.3,97.876,Northern Red Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,14.68,0.774,3.0,43.86,72.9,21244.2,234.3,10.1,14700.0,105.0,193.99,68.441,South China Sea
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,16.94,0.7,1.5,21.36,117.8,54306.8,96.5,-7.4,54395.9,93.79,170.64,222.77,Strait of Gibraltar
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,16.64,0.932,0.49,10.76,135.0,58446.0,8.0,-2.8,58451.1,100.78,185.31,259.96,Northern Red Sea
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,11.55,0.952,1.63,28.86,109.1,24869.1,156.5,-19.5,25006.1,78.14,164.82,98.918,Gulf of Suez
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,16.02,0.803,0.39,8.61,4.3,61405.9,24.4,5.3,33600.0,105.0,184.67,148.918,Northern Red Sea
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,20.34,0.964,1.47,26.33,178.3,108546.2,62.1,-24.1,60900.0,105.0,186.44,272.498,Gulf of Suez
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,12.82,0.826,3.49,45.66,64.2,23770.9,756.3,38.7,23100.0,105.0,187.19,103.775,English Channel East
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,16.42,0.863,2.34,37.07,161.8,68257.8,247.4,-93.3,33600.0,105.0,184.09,148.451,Central Arabian Sea
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,12.54,0.765,1.34,31.46,132.1,21492.0,52.0,-28.4,21515.6,97.8,176.32,91.047,Gulf of Suez
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,13.8,0.651,0.5,15.44,69.9,16425.8,6.4,1.5,14700.0,105.0,186.84,65.916,Cape Finisterre Atlantic
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,13.59,0.672,0.51,11.28,69.3,15894.0,6.5,0.8,14700.0,105.0,191.67,67.62,Strait of Hormuz
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,16.21,0.836,2.06,36.27,48.7,64714.2,614.4,62.1,33600.0,105.0,188.28,151.832,Eastern Mediterranean
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,13.72,0.939,1.33,23.43,177.0,18980.2,14.7,-9.7,14700.0,105.0,191.27,67.481,Gulf of Suez
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,12.77,0.996,0.35,10.86,168.4,19674.9,1.5,-3.2,18900.0,105.0,188.2,85.367,Northern Red Sea
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.28,0.796,1.04,18.76,77.7,12211.3,33.0,2.1,12246.3,68.04,172.54,50.712,Gulf of Oman
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,19.15,0.672,0.89,17.17,170.6,77183.4,21.7,-10.1,60900.0,105.0,182.03,266.056,Gulf of Oman
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,12.36,0.713,0.46,7.34,56.3,12241.4,5.3,0.5,12247.3,87.48,173.62,51.032,Shanghai Wusong
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,10.66,0.745,0.73,11.29,78.5,10013.6,15.2,0.7,10029.5,55.72,182.08,43.829,Ras Tanura Terminal
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,14.86,0.908,0.57,17.56,127.7,38718.6,11.6,-8.0,23100.0,105.0,184.76,102.431,Ras Tanura Terminal
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,16.93,0.852,0.48,10.49,40.3,34037.6,8.4,1.5,14700.0,105.0,192.89,68.051,Strait of Hormuz
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,14.87,0.723,0.49,8.28,160.4,35011.8,6.1,-2.8,23100.0,105.0,191.72,106.289,Southern Red Sea
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,16.65,0.933,3.89,56.49,166.8,58661.9,368.3,-108.1,58922.1,101.59,183.16,259.009,English Channel East
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,13.62,0.653,0.52,6.93,84.3,27461.9,13.8,0.2,27475.8,47.37,197.74,130.393,Goa Coast
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.5,0.818,0.4,5.72,111.3,26237.9,4.5,-0.3,18900.0,105.0,182.82,82.929,Shanghai Wusong
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,16.1,0.725,1.61,28.78,159.2,27252.6,27.8,-13.8,14700.0,105.0,190.99,67.382,Suez Canal Transit
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,11.02,0.941,0.89,20.66,165.4,9845.8,5.5,-7.3,9844.0,70.31,174.44,41.212,Bay of Biscay
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,13.2,0.805,0.44,7.95,64.7,19674.8,7.6,0.7,18900.0,105.0,189.88,86.128,Northern Red Sea
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,21.82,0.691,0.67,20.3,86.9,115407.0,35.4,0.8,60900.0,105.0,183.29,267.89,JNPT Mumbai Approaches
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,11.29,0.803,1.88,31.15,109.1,21469.8,203.8,-22.8,21650.8,67.66,168.17,87.383,Cape Comorin
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,12.91,0.946,1.45,38.47,87.1,15847.3,42.3,1.3,14700.0,105.0,189.41,66.822,Suez Canal Transit
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,15.99,0.73,2.88,31.33,12.3,43779.9,811.0,41.0,23100.0,105.0,190.03,105.355,Eastern Mediterranean
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,19.5,0.986,2.21,30.23,108.5,96836.9,270.8,-10.1,60900.0,105.0,182.63,266.939,Eastern Mediterranean
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,10.95,0.82,2.26,43.24,116.2,14781.2,157.3,-35.3,14903.2,67.74,167.23,59.815,Central Arabian Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,11.94,0.738,0.46,14.45,179.0,11212.4,1.5,-3.7,11210.2,80.07,175.06,47.099,Cape Finisterre Atlantic
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,11.89,0.892,2.29,34.51,30.8,26341.6,599.7,73.1,27014.4,84.42,173.17,112.274,Sri Lanka Dondra Head
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,15.5,0.694,0.99,21.72,168.6,52274.7,39.9,-33.1,33600.0,105.0,181.77,146.579,Laccadive Sea / Arabian Basin
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,19.39,0.713,2.96,52.26,82.6,82019.9,644.2,12.3,60900.0,105.0,184.08,269.053,English Channel East
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,14.98,0.672,0.53,7.46,106.2,21307.0,5.3,-0.3,14700.0,105.0,192.77,68.009,Northern Red Sea
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,16.84,0.971,1.67,29.67,8.1,44636.3,181.4,24.1,18900.0,105.0,190.45,86.388,Cape Comorin
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,13.37,0.92,3.53,60.06,18.3,17367.1,393.9,60.8,14700.0,105.0,190.96,67.372,English Channel East
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,14.77,0.851,0.67,13.38,65.2,22605.0,12.5,1.3,14700.0,105.0,189.09,66.709,Ras Tanura Terminal
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,15.48,0.707,0.32,9.44,169.6,39176.3,2.5,-3.7,23100.0,105.0,191.19,105.995,Singapore Strait
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,16.39,0.699,0.47,10.41,92.1,61932.6,22.8,-0.3,33600.0,105.0,187.8,151.439,Strait of Hormuz
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.6,0.917,1.27,29.69,133.6,14181.8,26.3,-16.8,14191.3,78.84,171.52,58.419,Cape Comorin
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,16.09,0.814,1.39,31.47,73.5,28645.8,54.8,5.0,14700.0,105.0,188.89,66.641,Strait of Gibraltar
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,16.46,0.76,2.87,42.58,70.7,48525.7,625.7,25.6,23100.0,105.0,188.18,104.327,Eastern Mediterranean
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,16.21,0.978,0.51,11.54,53.0,55378.2,19.8,2.8,55400.8,95.52,172.95,229.953,Northern Red Sea
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,12.77,0.74,0.58,15.48,16.8,29991.6,42.9,16.4,30050.8,93.91,172.1,124.12,Cape Finisterre Atlantic
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,17.03,0.678,0.71,20.37,62.0,31408.9,16.4,3.5,14700.0,105.0,188.91,66.648,Taiwan Strait
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,19.16,0.946,0.45,7.98,70.4,89930.3,16.5,0.7,60900.0,105.0,183.97,268.895,Northern Red Sea
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,13.84,0.767,0.4,8.59,21.4,30768.8,12.0,2.4,30783.2,53.07,182.03,134.482,Strait of Hormuz
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,16.36,0.672,0.55,11.11,125.2,27756.0,4.9,-1.3,14700.0,105.0,195.16,68.853,Ras Tanura Terminal
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,14.87,0.902,0.5,5.22,87.6,41127.6,13.3,0.0,41141.0,70.93,170.41,168.259,Shanghai Wusong
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,11.92,0.907,1.41,22.97,55.8,26778.5,203.2,21.2,27002.9,84.38,168.75,109.363,Gulf of Suez
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,13.67,0.935,0.46,7.62,113.5,32449.5,7.8,-0.8,32456.5,55.96,180.85,140.876,Singapore Strait
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,13.07,0.694,2.23,30.66,49.1,23379.9,347.9,26.3,23100.0,105.0,185.96,103.093,Central Arabian Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,15.12,0.854,2.17,34.93,29.8,24287.6,162.8,18.8,14700.0,105.0,183.75,64.828,Suez Canal Transit
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,15.63,0.908,0.54,6.68,161.9,45085.0,7.4,-1.8,23100.0,105.0,187.75,104.087,Malacca Strait Central
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,18.64,0.959,0.39,6.02,163.1,83345.9,4.3,-1.2,60900.0,105.0,182.38,266.573,Shanghai Wusong
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,19.97,0.807,0.56,16.0,99.3,94591.8,19.7,-1.4,60900.0,105.0,182.99,267.46,Cape Finisterre Atlantic
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,13.87,0.91,0.6,16.24,144.8,33493.3,9.0,-7.5,33494.8,57.75,171.99,138.259,Taiwan Strait
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,12.89,0.985,0.47,10.48,157.0,16114.8,1.9,-1.8,14700.0,105.0,188.5,66.503,Cape Finisterre Atlantic
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.02,0.983,1.27,25.9,80.8,25861.8,59.9,2.9,18900.0,105.0,190.74,86.518,Strait of Gibraltar
